Seller_ID;Seller_Name;Seller_Postal_Code;Seller_City;Country_Code;Seller_Country
77a515caa36327151d1cc6c32a9f00e1;DeepCorp;DE-48143;Münster;DE;Germany
e5475dcab1e07b63d7f6e902d8f5eda8;SmartLogistics;DE-48149;Münster;DE;Germany
eb1bf309f4f6af9a97e9ddac3fdbeabe;CyberConcepts;DE-48151;Münster;DE;Germany
655220df33262c7e0c4949a147366f94;GenesisFutures;DE-48147;Münster;DE;Germany
497709c2976a8fa308730a2dec5b0726;AlphaConsulting;DE-48145;Münster;DE;Germany
1961c3e1272bfeceb05d0b78b5bbfdaf;DeepGroup;DE-80339;Munich;DE;Germany
ffc470761de7d0232558ba5e786e57b7;AccelConsulting;DE-80335;Munich;DE;Germany
e819bcfade7b5d88a27325eb6cfd62c5;FlareConcepts;DE-80337;Munich;DE;Germany
6d2f2e3b539480db1e0842b3a4e32e6e;FutureGlobal;DE-80333;Munich;DE;Germany
17adeba047385fb0c67d8e90b4296d21;GlobalTech;DE-80331;Munich;DE;Germany
e250d617a0ad591ba9bd663e584a895d;VisionaryLogistics;DE-80333;Munich;DE;Germany
312ba1d77e9c332ef21f9598b7f64cd7;GlobalSynergies;DE-80335;Munich;DE;Germany
e1b12447a7563944843191754aeb5562;NextGenEnterprises;DE-80331;Munich;DE;Germany
ea6b12bf9ffe2bac34602ec631d97a47;NextGenConcepts;DE-80333;Munich;DE;Germany
67e43d802fde8cfd3f9580124f8167d1;EcoHub;DE-80339;Munich;DE;Germany
f46490624488d3ff7ce78613913a7711;ElevateGroup;DE-80333;Munich;DE;Germany
6b90f847357d8981edd79a1eb1bf0acb;ElevateBuilders;DE-80331;Munich;DE;Germany
0b0ddbc7b9d9584f442c7ac92b0ff6c9;HyperEnterprises;DE-80335;Munich;DE;Germany
6edacfd9f9074789dad6d62ba7950b9c;GreenInnovators;DE-80333;Munich;DE;Germany
ba90964cff9b9e0e6f32b23b82465f7b;CyberNetwork;DE-80331;Munich;DE;Germany
ff4ea69c2a729e83e63c7579e4ef8170;CyberBuilders;DE-80335;Munich;DE;Germany
e63e8bfa530fb16910dd6956e592bb81;TurboGlobal;DE-80335;Munich;DE;Germany
edc518ba25576a0188a0e8f2c3af186f;HorizonThinkers;DE-80337;Munich;DE;Germany
ed4311e67debd72b8610a5347a743087;UltraAI;DE-80331;Munich;DE;Germany
61c36f0fc4a47f9532e5512b66668e62;HyperXEnterprises;DE-80337;Munich;DE;Germany
5b07547f10dd980738a1a27f685af669;BrightDynamics;DE-80331;Munich;DE;Germany
56e361f411e38dcef17cdc2a3d99628b;AccelGlobal;DE-80337;Munich;DE;Germany
749e7cdabbaf72f16677859e27874ba5;UltraVentures;DE-80331;Munich;DE;Germany
688756f717c462a206ad854c5027a64a;NovaFutures;DE-80333;Munich;DE;Germany
c60b801f2d52c7f7f91de00870882a75;DataBuilders;DE-80331;Munich;DE;Germany
0dd184061fb0eaa7ca37932c68ab91c5;DynamicBuilders;DE-80337;Munich;DE;Germany
7ff588a03c2aeae4fbd23f9ae64b760d;InnovaNetwork;DE-80339;Munich;DE;Germany
bd149ed516d4c5d418d5781f8e18919f;OmniThinkers;DE-80333;Munich;DE;Germany
fcb5ace8bcc92f75707dc0f01a27d269;NovaStratagems;DE-80335;Munich;DE;Germany
7681ef142fd2c19048da7430856b5588;HyperXCorp;DE-80333;Munich;DE;Germany
1771297ac436903d1dd6b0e9279aa505;IgniteInnovations;DE-80339;Munich;DE;Germany
8581055ce74af1daba164fdbd55a40de;ElevateTransform;DE-80339;Munich;DE;Germany
7fc87cc3e89b3d1d5cabdca32f8485aa;CyberStratagems;DE-80337;Munich;DE;Germany
f7315bb81aea4ddca2d39e249a801c98;EcoConcepts;DE-80339;Munich;DE;Germany
77714512e8d4dda9c234da8e3faf16e4;ElevateIndustries;DE-80331;Munich;DE;Germany
c826c40d7b19f62a09e2d7c5e7295ee2;JupiterTransform;DE-80333;Munich;DE;Germany
72c5da29406b4234927b81855e7b64f6;SecureConsulting;DE-80337;Munich;DE;Germany
33a6f4b1e7cdc205511e76ba1b6e0186;DynamicThinkers;DE-80339;Munich;DE;Germany
269c5fc9fcadee614364c3620c30a1f9;SwiftSolutionsPro;DE-80335;Munich;DE;Germany
45a3d05fb00435e52a28859dd03703b3;QuantumThinkers;DE-80339;Munich;DE;Germany
5563732abe64c3036cb97ad924128dd1;HorizonDynamics;DE-80339;Munich;DE;Germany
0725b8c0f3f906e58f70cbe76b7c748c;JupiterWorks;DE-80331;Munich;DE;Germany
76623fde66e6b63b59440fd34160512d;InnovaCorp;DE-80333;Munich;DE;Germany
5275ca25d0358ca73864e0ae41be1320;HyperThinkers;DE-80335;Munich;DE;Germany
f41ce2e25237f9092cd8e6e7516c7a2f;BlueLabsX;DE-80335;Munich;DE;Germany
94b9108d4b637ba65bb4f1e53cfcf8d8;BetaWorks;DE-80333;Munich;DE;Germany
b1204cfda1d4948679db3cfc0d3cb95c;NextSolutions;DE-80331;Munich;DE;Germany
00720abe85ba0859807595bbf045a33b;BrightSynergies;DE-80339;Munich;DE;Germany
bce6a5ecf98e99fd2a8868b15c51f04b;TurboCorp;DE-80339;Munich;DE;Germany
beadbee30901a7f61d031b6b686095ad;OmniGlobal;DE-80335;Munich;DE;Germany
2fb25ab44bdbeae6a4d816e0d0c9d500;DataWorks;FR-34100;Montpellier;FR;France
4e92348462c75b6c842b994ce84a0ed4;TurboTransform;BE-7010;Mons;BE;Belgium
f205b1a3ca9a34e0f8a228bae6e4c7b3;DynamicIndustries;BE-7020;Mons;BE;Belgium
dc317f341ab0e22f39acbd9dbf9b4a1f;BetaHub;BE-7000;Mons;BE;Belgium
c013e57c075a06e5b5c48ee03c525719;BrightGrowth;DE-41065;Mönchengladbach;DE;Germany
e5899683388855d3dabe8913bbe365de;DeepNetwork;DE-41067;Mönchengladbach;DE;Germany
83c465a786b06574376909b35ef6752a;BrightGlobal;DE-41067;Mönchengladbach;DE;Germany
7315baebc0572ff220d226283dc66728;TechTransform;DE-41063;Mönchengladbach;DE;Germany
2089a6d640999f9b9141ac719b2af596;GenesisTechies;DE-41069;Mönchengladbach;DE;Germany
1c56ffe0e9dea2657fc6e95b53f40b13;EcoEnterprises;DE-41065;Mönchengladbach;DE;Germany
4be6b962d83299498bae2190f95d6566;SecureSynergies;DE-41069;Mönchengladbach;DE;Germany
9e94fa26a70ede4d26226e918e8706a2;NextGenGlobal;DE-41065;Mönchengladbach;DE;Germany
73da1880b39c71de2b262bc7720c1494;IgniteCreators;DE-41061;Mönchengladbach;DE;Germany
81336a0f57a33776419727a300249e90;GreenTech;DE-41067;Mönchengladbach;DE;Germany
88cf19ec1fc2c58f161aee259d57142c;PrimeDynamics;DE-41065;Mönchengladbach;DE;Germany
d29ba1220fb8634fa3a107e54497b8a4;MetaTechies;DE-41063;Mönchengladbach;DE;Germany
52a52b9f656520e99716f5bc40f661c8;HorizonTech;DE-41067;Mönchengladbach;DE;Germany
8cb7c5ddf41f4d506eba76e9a4702a25;VisionTech;IT-20125;Milan;IT;Italy
6a38087bc8ad4f89ff453561005f6dea;GenesisPioneers;IT-20124;Milan;IT;Italy
17908cf9b444ee34047cadd5c0f4a516;CyberAI;IT-20124;Milan;IT;Italy
968ee78631915a63fef426d6733d7422;NeuroPioneers;BE-2800;Mechelen;BE;Belgium
a63bfbaa882c8f4542891b4e2246cc7f;InnovaLabs;FR-13003;Marseille;FR;France
c04d70d515d15a7e3db3a73320598566;BrightPartners;FR-13004;Marseille;FR;France
6b536a23086fba0d58c08d68814397f6;QuantumSystems;FR-13005;Marseille;FR;France
4c61e37f664c3c88aff092aa5ac779d7;QuantumTechies;FR-13004;Marseille;FR;France
cb810bd318f51b3dc3c753944d61a1fa;SecureStratagems;FR-13005;Marseille;FR;France
240b9776d844d37535668549a396af32;PrimeNetwork;FR-13004;Marseille;FR;France
fedaedd3ca31d56ab33e92035e4b361c;EliteLogistics;FR-13001;Marseille;FR;France
30c7f28fd3a5897b2c82d152bb760c17;AlphaThinkers;FR-13002;Marseille;FR;France
6b15924333bd1a741595fe981ea04822;AccelSolutions;DE-68163;Mannheim;DE;Germany
fb8904a8ea99f8831b64ce27db2c1765;ProLabsX;DE-68161;Mannheim;DE;Germany
8a8835a43bda99fd37310ad76c457510;GlobalSystems;DE-68161;Mannheim;DE;Germany
d97df38225e5abadaff1e72cb72b823c;SmartConcepts;DE-68161;Mannheim;DE;Germany
3606774ec64634822d78dc2db6d37045;HorizonCreators;DE-68159;Mannheim;DE;Germany
365e4bce19bda0082c3d15d83fdb8bcd;NextHub;DE-68167;Mannheim;DE;Germany
b839e41795b7f3ad94cc2014a52f6796;SecureEnterprises;DE-68159;Mannheim;DE;Germany
2a73cba571d90c694b7caca072ccf6ce;DeepConsulting;DE-68167;Mannheim;DE;Germany
7e79d65b5c6f1f544b7daea036acf720;TechNetwork;DE-68167;Mannheim;DE;Germany
7a9c12e235c36247c3c81f50d6ea9cea;UltraDynamics;DE-68163;Mannheim;DE;Germany
7c4402417d51474d4d0cda9557340e40;InnovaEnterprises;DE-68161;Mannheim;DE;Germany
d8dd176509baa37f359644d082bf7f7b;NextCommerce;DE-68167;Mannheim;DE;Germany
1710c3aaa9c6b44ec3883ee0fe300e21;VisionaryVentures;DE-68167;Mannheim;DE;Germany
c458e2045a8aa8964f8879af03fdcce6;MetaCreators;DE-68161;Mannheim;DE;Germany
b248792ac0b60ec3f93d80af1b4fae47;NextGenInnovations;DE-68163;Mannheim;DE;Germany
c5f7feb04a6a1fb3596322bfc3cf1917;CoreSynergies;DE-68167;Mannheim;DE;Germany
50a7e551a7b3f8d37cd6e32d8bfbe5ea;SmartPartners;DE-68165;Mannheim;DE;Germany
a4fc6eadaff1576af888509a53420f6a;DeepData;DE-68167;Mannheim;DE;Germany
20b54c376b794ed028df09a3cd88e8dc;NovaGrowth;DE-68159;Mannheim;DE;Germany
9e6967d3cf386d284251784b18ccb485;StratosCorp;DE-68167;Mannheim;DE;Germany
d2e753bb80b7d4faa77483ed00edc8ca;HyperXSystems;GB-M1;Manchester;GB;United Kingdom
de722cd6dad950a92b7d4f82673f8833;BetaAI;ES-28003;Madrid;ES;Spain
78744a20ee2f80ba64f6804c25def2b8;GlobalLabs;ES-28005;Madrid;ES;Spain
1d0997ff06b524ce9289ffd75114ecd3;GenesisData;ES-28002;Madrid;ES;Spain
40db9e9aa57f7bb151bcda6b0f9bdbb7;FlareInnovators;ES-28005;Madrid;ES;Spain
eb9267cccc90f1b49c8d2f9887c7dd97;DataLabsX;ES-28002;Madrid;ES;Spain
f62d7bb4a613ec758a03342d46b580b2;NextGenDynamics;NL-6211;Maastricht;NL;Netherlands
1d29dfba02015238dfbe2449a5eaa361;FlareData;NL-6211;Maastricht;NL;Netherlands
a0415d9b25ede3c4b1e477e9916ffc03;TechWorks;FR-69005;Lyon;FR;France
e59e575a175fadcadf8479e191770425;AccelTechies;FR-69001;Lyon;FR;France
1caf283236cd69af44cbc09a0a1e7d32;DynamicAI;FR-69003;Lyon;FR;France
efb628aa07c8ca93d7db0d85b91a4f5a;CoreTechies;FR-69005;Lyon;FR;France
6aa3928696eab49a19a466e665a649fd;ElevateConsulting;FR-69002;Lyon;FR;France
8ec76bb0965af3f007692b26fa9d6623;FutureWorks;CH-6901;Lugano;CH;Switzerland
7f152321c60a266edc53af1925ef96c1;GenesisGroup;CH-6903;Lugano;CH;Switzerland
c33a5c3c983090c8b78a28e65052a20d;NextConcepts;CH-6903;Lugano;CH;Switzerland
05730013efda596306417c3b09302475;DynamicHub;CH-6900;Lugano;CH;Switzerland
661ad5fcc28cdfb8bcadb12bb2272475;FlareWorks;CH-6003;Lucerne;CH;Switzerland
29fe9f200d3fa0c668d2aa1ec7e08dfb;ElevateBlueprints;CH-6002;Lucerne;CH;Switzerland
822bad9bc42b51213ba522fe87b7ab5d;PrimeLogistics;CH-6001;Lucerne;CH;Switzerland
fc59392d66ef99377e50356ee4f3b4e1;EcoLogistics;GB-E1;London;GB;United Kingdom
b00af24704019bd2e1b335e70ad11f7c;BlueCommerce;GB-SE1;London;GB;United Kingdom
eb4a59a06b3948e851a7d7a830bcbc42;HorizonSystems;GB-SE1;London;GB;United Kingdom
398cb257329ef7af7f1943a8974a3cbc;NextBuilders;GB-NW1;London;GB;United Kingdom
f3055483058c84d75ca2a3314fb4deef;TurboSolutionsPro;GB-W1;London;GB;United Kingdom
75d34ebb1bd0bd7dde40dd507b8169c3;DeepSolutionsPro;GB-SE1;London;GB;United Kingdom
a3dd39f583bc80bd8c5901c95878921e;SmartLabs;GB-SE1;London;GB;United Kingdom
47efca563408aae19bb7206c2d969ea9;BlueGrowth;SI-1101;Ljubljana;SI;Slovenia
1444c08e64d55fb3c25f0f09c07ffcf2;DataNetwork;GB-L3;Liverpool;GB;United Kingdom
53243585a1d6dc2643021fd1853d8905;CoreLogistics;GB-L5;Liverpool;GB;United Kingdom
c7246702dc991a06d788120dc7544391;SmartWorks;PT-1049;Lisbon;PT;Portugal
c4fabeea6e569d42d02993bb1f4f1cbc;MetaLogistics;PT-1066;Lisbon;PT;Portugal
3da38366e7bd9baf6369071f782ecdf0;StratosGlobal;PT-1000;Lisbon;PT;Portugal
dbdd0ec73a4817971d962698f2fea022;CyberThinkers;PT-1066;Lisbon;PT;Portugal
21c62b998a043ebe31161d38f84929fc;SynergyLogistics;PT-1049;Lisbon;PT;Portugal
578fa3a9cb6b6dceab39231ad59cdaca;BixbyiteWave;PT-1050;Lisbon;PT;Portugal
bbf9ad41dca6603e614efcdad7aab8c4;DelafossiteStar;PT-1050;Lisbon;PT;Portugal
42b6488f5b8246d9141712abd4b1b693;AnglesiteRiver;AT-4030;Linz;AT;Austria
6c6e3d67f969468f3bfd33f827a31222;ManganlotharmeyeriteSky;AT-4030;Linz;AT;Austria
4fe2f67634d00c021aa01f96b6f2d68e;MoolooiteCloud;AT-4040;Linz;AT;Austria
f805b96fa705ba7995a221f1749dc141;EttringiteRiver;AT-4040;Linz;AT;Austria
e9bc59e7b60fc3063eb2290deda4cced;MetalodeviteLeaf;AT-4040;Linz;AT;Austria
f457c46070d02cadd8a68551231220dd;ManganbabingtoniteStream;AT-4020;Linz;AT;Austria
dc50afafdfa325eadc890c7fa42a8f4e;BrewsteriteWind;AT-4020;Linz;AT;Austria
52956b80ae65fda598f06f6b9943e7a9;ChrysoberylWave;AT-4050;Linz;AT;Austria
0b90b6df587eb83608a64ea8b390cf07;KinoshitaliteValley;AT-4040;Linz;AT;Austria
6bcb2352a2a0c38b845f598298ab9d26;MicheelseniteTower;AT-4050;Linz;AT;Austria
2a7c6c0b0d5efde2bf75ec1e1cec2d41;LarniteWind;AT-4060;Linz;AT;Austria
c79151301b9d90985d1fa52879213105;IkaiteStar;AT-4050;Linz;AT;Austria
128639473a139ac0f3e5f5ade55873a5;AventurineEdge;AT-4050;Linz;AT;Austria
22c32ec35d0116ef02c281798a25bf8b;LaumontiteWave;AT-4040;Linz;AT;Austria
804287717b9156fb7a787acd9af4fac1;Oceanic;AT-4020;Linz;AT;Austria
9140ef75cc8211c4035935e80e567204;KaliniteMoon;AT-4050;Linz;AT;Austria
88460e8ebdecbfecb5f9601833981930;BarytocalciteSky;AT-4060;Linz;AT;Austria
00fc707aaaad2d31347cf883cd2dfe10;IridiumWave;AT-4020;Linz;AT;Austria
e59e489e2ea74bd409b798b5daf49de3;JohachidolitePeak;AT-4030;Linz;AT;Austria
3bb548e3cb7f70f28e3f11ee9dce0e59;LomonosoviteCloud;AT-4060;Linz;AT;Austria
cb5ff1b9715e99589f3e0c7a6afab9e3;ErythriteGlow;AT-4060;Linz;AT;Austria
6562efe88ce0826a4ca4f189f03b4b84;BerthieriteWind;AT-4040;Linz;AT;Austria
ca77545ca4d2dfd1431bf61334e2fa3c;DaubreeiteValley;AT-4050;Linz;AT;Austria
820cc752a266cdc6c1a1e61dd4583330;KratochviliteTower;AT-4040;Linz;AT;Austria
3361277dc30b7cccdb0c286b24219756;FriedeliteCloud;AT-4020;Linz;AT;Austria
5f67c6082caacb26e431a7b17940cece;LandauiteSky;AT-4050;Linz;AT;Austria
3340ef1913fb70d28420f6ceb685c339;JurbaniteStream;AT-4050;Linz;AT;Austria
670c26e0f1bf8d0576271d5cfaec6d2b;LibethenitePeak;AT-4020;Linz;AT;Austria
59cea8e446d3834393058e7e0666b6fb;MansfielditeRiver;AT-4060;Linz;AT;Austria
4c4d546adf3c3868fe19c9ec6e9ffda9;LuetheiteRiver;AT-4060;Linz;AT;Austria
6d988d6174a2c27441597174f8905515;MolybdophylliteValley;AT-4050;Linz;AT;Austria
014d9a685fd57276679edd00e07089e5;LasuriteReef;AT-4040;Linz;AT;Austria
1b45169b635ef59425637e9a33eb5fb3;AlmandineValley;AT-4030;Linz;AT;Austria
9906e7aa42a3c067b7c9a564d01c4320;IceStream;AT-4060;Linz;AT;Austria
43a1d4bab73b816e44ef4e4facd9f9b5;KazakoviteCloud;AT-4040;Linz;AT;Austria
1b61fb1f0f2185d89e9a126c498e9cc7;MetadelrioiteReef;AT-4030;Linz;AT;Austria
1588ac4010787100dddef64568f0ae35;LangbeiniteMoon;AT-4040;Linz;AT;Austria
a213f1bd6458f4a158f3746cb2514559;GrossularWave;AT-4040;Linz;AT;Austria
165fc07beebdcb6190fba8a06db2a449;ManganvesuvianiteEdge;AT-4060;Linz;AT;Austria
06df0c10d34e459d9672bc77388742eb;LeucophoeniciteGlow;AT-4030;Linz;AT;Austria
cd2169d9f31ff6fbb9ca3373b0c9e354;DyscrasiteEdge;FR-59300;Lille;FR;France
c26a2be5b53b7db6b276280da212a779;KainositeSky;FR-59200;Lille;FR;France
fec6275253471ace26d209bbaa64cd0f;MercuryWave;FR-59300;Lille;FR;France
1464afc72f696af775557a821c2e253f;DonpeacoriteMoon;FR-59300;Lille;FR;France
2bf6a2c1e71bbd29a4ad64e6d3c3629f;LiebenbergiteTower;FR-59000;Lille;FR;France
2c2c9832d1bb38c5b0034a3b47d313ee;CobaltiteEdge;BE-4030;Liège;BE;Belgium
6c6cc59a5c00cacc5054ca06d65cc282;CymophaneLeaf;BE-4020;Liège;BE;Belgium
29c322e3f09f886f8bacbe91dfbd979e;MetavandendriesscheiteStar;BE-4000;Liège;BE;Belgium
35b96509602ec4b7da831b5cd73ff2c2;CharlesiteLeaf;BE-3001;Leuven;BE;Belgium
9df5750209b83567ec144eb299d7d634;AragoniteLeaf;BE-3001;Leuven;BE;Belgium
8e6d7754bc7e0f22c96d255ebda59eba;ZoisitePeak;DE-4109;Leipzig;DE;Germany
4e85b538b0dad58852641540686d0e14;MalladritePeak;DE-4103;Leipzig;DE;Germany
638cba8be1fb599bbb76fd6948351eb3;MiargyriteReef;DE-4129;Leipzig;DE;Germany
9c0e69c7bf2619675bbadf47b43f655a;CeladoniteStar;DE-4129;Leipzig;DE;Germany
c1552b1dab6e6f760950368ae61fb600;MonetiteMoon;DE-4103;Leipzig;DE;Germany
5741dc2bf5044c34d0698681c5081bed;WillemiteGlow;DE-4103;Leipzig;DE;Germany
a20d8058c866dbaeca014d2cd20ac62e;BazziteGlow;DE-4107;Leipzig;DE;Germany
5b8154610ebb21fb90eb587365e673df;LeadhilliteWind;DE-4105;Leipzig;DE;Germany
340636a908b13bbe0f4fb63fbe1d0c03;HeliodorStream;DE-4129;Leipzig;DE;Germany
f1b93673502375d491780bb49d615dbc;AlexandriteLeaf;DE-4109;Leipzig;DE;Germany
389e45560e33d2d0747f949dcddbc08e;HalotrichiteReef;DE-4103;Leipzig;DE;Germany
2dcf93836ae3ce0d7c93e2f10876467a;GarnetWave;DE-4129;Leipzig;DE;Germany
d197aa8fbc64087f61984deef05f6227;SapphireStar;DE-4103;Leipzig;DE;Germany
038b75b729c8a9a04b0d07cba7eabe86;MatilditePeak;DE-4103;Leipzig;DE;Germany
6973a06f484aacf400ece213dbf3d946;MackayiteValley;DE-4109;Leipzig;DE;Germany
9646c3513289980f17226a2fc4720dbd;LukrahniteWind;DE-4129;Leipzig;DE;Germany
8b28d096634035667e8263d57ba3368c;DatoliteStream;DE-4105;Leipzig;DE;Germany
2eeb6531ee027a48d401e72bebdd87d3;MeioniteSky;DE-4129;Leipzig;DE;Germany
5c603ffb38cbbf25a0e0698941324143;SunstoneGlow;NL-2313;Leiden;NL;Netherlands
9596c870880d900012f2e8e6e30d06d7;MargariteWave;NL-2313;Leiden;NL;Netherlands
6179a28a13a726c29b3bf54c070dccab;MammothiteTower;NL-2313;Leiden;NL;Netherlands
43a5d4a57af536fddc96d08be3afdfcb;SpinelEdge;NL-2315;Leiden;NL;Netherlands
d03698c2efd04a549382afa6623e27fb;SillimaniteMoon;GB-LS5;Leeds;GB;United Kingdom
63ffcb71394dd8ea3872ed9ffda17c74;MeridianiiteValley;FR-72300;Le Mans;FR;France
4e0d109ccfba9a1151c103049880c857;MilariteStream;FR-76900;Le Havre;FR;France
117cfc326c6d50da67ca858ff5c0c852;MallarditeReef;FR-76700;Le Havre;FR;France
3c03b12bab54d8b37d79d914bfdb1aa0;CalumetiteEdge;FR-76800;Le Havre;FR;France
5c030029b5916fed0986310385ec9009;KulaniteSky;CH-1005;Lausanne;CH;Switzerland
2f3d8b4c9e2ee165075331fea3f3095a;BariteValley;CH-1004;Lausanne;CH;Switzerland
aafe36600ce604f205b86b5084d3d767;BeudantiteReef;CH-1002;Lausanne;CH;Switzerland
8cf21434553b02cbd37c0bbd07e041b0;EmmonsiteStream;CH-1001;Lausanne;CH;Switzerland
baa49d93c8c8841e27400a300f5d74b2;ArsenopyriteSky;CH-1002;Lausanne;CH;Switzerland
739c7d7be81f63812dea0d1b1451c651;LunijianlaiteReef;SK-4002;Košice;SK;Slovakia
c5ebe6598748b0aeaa61cfb820478b92;LapisLazuli;BE-8520;Kortrijk;BE;Belgium
dd88d13bea9e4c2bf47daf224f8141e5;KankiteRiver;BE-8520;Kortrijk;BE;Belgium
77dcbb67ccb3659bd58eaf5661560a30;HopeiteSky;BE-8500;Kortrijk;BE;Belgium
062ce95fa2ad4dfaedfc79260130565f;MerelaniiteLeaf;BE-8500;Kortrijk;BE;Belgium
04ee0ec01589969663ba5967c0e0bdc0;AllaniteStream;BE-8520;Kortrijk;BE;Belgium
d3e7d37c0df9aef383f3f2a15b0dddfb;MaghemiteRiver;AT-9050;Klagenfurt am Wörthersee;AT;Austria
b90e891671cffd9557f33a97dc523645;CharoiteStream;AT-9060;Klagenfurt am Wörthersee;AT;Austria
a0e19590a0923cdd0614ea9427713ced;GoldichiteGlow;AT-9020;Klagenfurt am Wörthersee;AT;Austria
bf100ecb7997df312b285358fb32f92c;GibbsiteCloud;AT-9030;Klagenfurt am Wörthersee;AT;Austria
dc120d932ddf9d4dfb6fd68beefda622;VanadiniteSky;AT-9040;Klagenfurt am Wörthersee;AT;Austria
377bc18334c78dd2f1535ef22a3ad225;PyriteTower;AT-9030;Klagenfurt am Wörthersee;AT;Austria
9bade61a92bed55a25d2b67b9f4ed739;KurnakoviteEdge;AT-9060;Klagenfurt am Wörthersee;AT;Austria
5566627eab3fe93fd6ee08798226101a;TektitePeak;AT-9020;Klagenfurt am Wörthersee;AT;Austria
81a1104df0f08b59c68aa5b03cfe398e;PrehniteReef;AT-9020;Klagenfurt am Wörthersee;AT;Austria
4e6015589b781adaa5ce7f1892d06bb1;HaiweeiteRiver;DE-24105;Kiel;DE;Germany
41e0fa5761c886a630994a55c12087e7;CerussiteRiver;DE-24111;Kiel;DE;Germany
c54679b132454625907c773d273d4126;TopazEdge;DE-24111;Kiel;DE;Germany
7d948535954aaf8c5d39db007f74372e;CarlsbergiteReef;DE-24109;Kiel;DE;Germany
cee48807215b30a12ca2ca10ffb5f250;KeldyshiteValley;DE-24103;Kiel;DE;Germany
c0e6839516f5398edc34adf5f1d53d1a;HodgkinsoniteWave;DE-24109;Kiel;DE;Germany
a11a0e0ca67423425691db355cff69b0;CacoxeniteSky;DE-76137;Karlsruhe;DE;Germany
f84fa566034f5e8e880a07ec624c56af;GypsumStar;DE-76141;Karlsruhe;DE;Germany
9baf5cb77970f539089d09a38bcec5c3;HsianghualiteStar;DE-76135;Karlsruhe;DE;Germany
cac4c8e7b1ca6252d8f20b2fc1a2e4af;WavelliteStar;DE-76133;Karlsruhe;DE;Germany
c510bc1718f0f2961eaa42a23330681a;FerroaxiniteStream;DE-76133;Karlsruhe;DE;Germany
53b0300ca793f9834cd69c0678d35ee8;MohiteCloud;DE-76133;Karlsruhe;DE;Germany
8c5e007d7bd5693fa1386ffefbc99f6c;MontaniteGlow;DE-76139;Karlsruhe;DE;Germany
e89c4adbe7b1d0819dbb636e16461cf1;MiersiteLeaf;DE-76133;Karlsruhe;DE;Germany
4b90495391ac0bd181a80a459df1e718;GruneriteStream;BE-1050;Ixelles;BE;Belgium
02d35243ea2e497335cd0f076b45675d;GraphiteReef;TR-34728;Istanbul;TR;Turkey
41c2bad7229b0c25e6becf179ebf63ff;LusungiteTower;TR-34360;Istanbul;TR;Turkey
13c2ed7698b3ca92dad49e849219da59;DemantoidEdge;AT-6050;Innsbruck;AT;Austria
a90a5da8b09e44264a177c0374a5ac87;ClinochloreSky;AT-6040;Innsbruck;AT;Austria
d9b00a97818674c7f8d8b1ef0e689679;CollinsitePeak;AT-6040;Innsbruck;AT;Austria
f266295f49a28eee21f413e0cbb0521d;KhademiteReef;AT-6010;Innsbruck;AT;Austria
eddd1991bd6d9309995a480c39b95137;MirabiliteEdge;AT-6050;Innsbruck;AT;Austria
0c7f30ae9b147eca07affbef92832a6a;MummeiteWave;AT-6030;Innsbruck;AT;Austria
4be2e7f96b4fd749d52dff41f80e39dd;IcelanditeValley;FI-150;Helsinki;FI;Finland
651fe66032c9520ee5587f694908040d;MitridatiteWind;BE-3504;Hasselt;BE;Belgium
ac9b01377919cdbd2a1bbb8d5837c70b;DelvauxiteGlow;DE-30167;Hanover;DE;Germany
a7c88262832dfc683781d6a421edefae;MarshiteSky;DE-30163;Hanover;DE;Germany
70ee69419916dc13e3aed619061f996c;KyaniteWind;DE-30167;Hanover;DE;Germany
da3fede3469bf49b7293ce3fc45b294d;MopungiteLeaf;DE-30159;Hanover;DE;Germany
05feb94f19d094d4b0f9281f0b1d4c99;AstrophylliteGlow;DE-30163;Hanover;DE;Germany
439a47cc365d6e3bd526812ea9de3c29;DiopsideReef;DE-30159;Hanover;DE;Germany
c4af86330efa7a2620772227d2d670c9;CarletonitePeak;DE-30161;Hanover;DE;Germany
4ba52dfeba874da5b9ee7b17c7494f04;KatophoriteTower;DE-30159;Hanover;DE;Germany
ff1fb4c404b2efe68b03350a8dc24122;MosandriteMoon;DE-30161;Hanover;DE;Germany
bc07d855eac23aab5ac8a120f21d16b2;KolbeckiteLeaf;DE-30161;Hanover;DE;Germany
2c9e548be18521d1c43cde1c582c6de8;HielscheriteReef;DE-30161;Hanover;DE;Germany
01ed254b9ff8407dfb9d99ba1e17d923;EdingtonitePeak;DE-30159;Hanover;DE;Germany
244c2f1bff6afe1f2eaf9bfe9b2aed38;TerraNova;DE-30165;Hanover;DE;Germany
7d456afc660226829370f3173d14520c;MagnesioferriteReef;DE-30159;Hanover;DE;Germany
78ba5933c21686d1c2f64669c8c459e7;TourmalineWave;DE-30161;Hanover;DE;Germany
3442f8959a84dea7ee197c632cb2df15;KrohnkiteLeaf;DE-20099;Hamburg;DE;Germany
781a66c0d89e30814d49fe8b5e14cd07;LeifiteCloud;DE-20099;Hamburg;DE;Germany
b0b346d3a89f5eb4c2968af3f083cd43;EkaniteReef;DE-20144;Hamburg;DE;Germany
6524b847b982cd56bb5d4b02b776ee42;DiamondTower;DE-20097;Hamburg;DE;Germany
fc38b5dceee1a730fad8853453437fbd;FreibergiteTower;DE-20099;Hamburg;DE;Germany
